participant,nDistract,redundant,response,setSize,targetColor,targetOrient,targetPosition,targetShape,trialType,overinformative
participant024,distractors0,colorredundant,square,setsize03,blue,NA,two,square,crit,FALSE
participant024,distractors1,colorredundant,hexagon,setsize03,blue,NA,two,hexagon,crit,FALSE
participant024,distractors1,colorredundant,square,setsize03,blue,NA,one,square,crit,FALSE
participant024,distractors0,colorredundant,circle,setsize06,blue,NA,five,circle,crit,FALSE
participant024,distractors0,colorredundant,square,setsize06,blue,NA,two,square,crit,FALSE
participant024,distractors1,colorredundant,circle,setsize06,green,NA,four,circle,crit,FALSE
participant024,distractors1,colorredundant,hexagon,setsize06,blue,NA,four,hexagon,crit,FALSE
participant024,distractors2,colorredundant,hexagon,setsize06,blue,NA,one,hexagon,crit,FALSE
participant024,distractors2,colorredundant,square,setsize06,blue,NA,six,square,crit,FALSE
participant024,distractors3,colorredundant,hexagon,setsize06,blue,NA,six,hexagon,crit,FALSE
participant024,distractors3,colorredundant,square,setsize06,green,NA,six,square,crit,FALSE
participant024,distractors4,colorredundant,hexagon,setsize06,blue,NA,three,hexagon,crit,FALSE
participant024,distractors4,colorredundant,pentagon,setsize06,green,NA,six,pentagon,crit,FALSE
participant024,distractors0,colorredundant,hexagon,setsize09,green,NA,five,hexagon,crit,FALSE
participant024,distractors0,colorredundant,square,setsize09,green,NA,four,square,crit,FALSE
participant024,distractors1,colorredundant,hexagon,setsize09,blue,NA,eight,hexagon,crit,FALSE
participant024,distractors1,colorredundant,hexagon,setsize09,blue,NA,nine,hexagon,crit,FALSE
participant024,distractors2,colorredundant,circle,setsize09,blue,NA,five,circle,crit,FALSE
participant024,distractors2,colorredundant,square,setsize09,green,NA,seven,square,crit,FALSE
participant024,distractors3,colorredundant,square,setsize09,green,NA,four,square,crit,FALSE
participant024,distractors3,colorredundant,square,setsize09,blue,NA,one,square,crit,FALSE
participant024,distractors4,colorredundant,circle,setsize09,green,NA,five,circle,crit,FALSE
participant024,distractors4,colorredundant,pentagon,setsize09,green,NA,four,pentagon,crit,FALSE
participant025,distractors0,colorredundant,green pentagon,setsize16,green,NA,five,pentagon,crit,TRUE
participant025,distractors0,colorredundant,green square,setsize16,green,NA,thirteen,square,crit,TRUE
participant025,distractors1,colorredundant,green pentagon,setsize16,green,NA,sixteen,pentagon,crit,TRUE
participant025,distractors1,colorredundant,green square,setsize16,green,NA,seven,square,crit,TRUE
participant025,distractors2,colorredundant,blue circle,setsize16,blue,NA,six,circle,crit,TRUE
participant025,distractors2,colorredundant,blue hexagon,setsize16,blue,NA,three,hexagon,crit,TRUE
participant025,distractors3,colorredundant,green circle,setsize16,green,NA,nine,circle,crit,TRUE
participant025,distractors3,colorredundant,green square,setsize16,green,NA,eleven,square,crit,TRUE
participant025,distractors4,colorredundant,blue pentagon,setsize16,blue,NA,three,pentagon,crit,TRUE
participant025,distractors4,colorredundant,green hexagon,setsize16,green,NA,two,hexagon,crit,TRUE
participant025,distractors0,colorredundant,blue circle,setsize03,blue,NA,two,circle,crit,TRUE
participant025,distractors0,colorredundant,green pentagon,setsize03,green,NA,three,pentagon,crit,TRUE
participant025,distractors1,colorredundant,blue circle,setsize03,blue,NA,one,circle,crit,TRUE
participant025,distractors1,colorredundant,blue square,setsize03,blue,NA,two,square,crit,TRUE
participant025,distractors0,colorredundant,green pentagon,setsize06,green,NA,one,pentagon,crit,TRUE
participant025,distractors0,colorredundant,green pentagon,setsize06,green,NA,one,pentagon,crit,TRUE
participant025,distractors1,colorredundant,blue square,setsize06,blue,NA,five,square,crit,TRUE
participant025,distractors1,colorredundant,blue square,setsize06,blue,NA,five,square,crit,TRUE
participant025,distractors2,colorredundant,blue square,setsize06,blue,NA,six,square,crit,TRUE
participant025,distractors2,colorredundant,green pentagon,setsize06,green,NA,four,pentagon,crit,TRUE
participant025,distractors3,colorredundant,green circle,setsize06,green,NA,four,circle,crit,TRUE
participant025,distractors3,colorredundant,green hexagon,setsize06,green,NA,two,hexagon,crit,TRUE
participant025,distractors4,colorredundant,blue pentagon,setsize06,blue,NA,one,pentagon,crit,TRUE
participant025,distractors4,colorredundant,green circle,setsize06,green,NA,six,circle,crit,TRUE
participant025,distractors0,colorredundant,blue hexagon,setsize09,blue,NA,two,hexagon,crit,TRUE
participant025,distractors0,colorredundant,green hexagon,setsize09,green,NA,seven,hexagon,crit,TRUE
participant025,distractors1,colorredundant,blue pentagon,setsize09,blue,NA,nine,pentagon,crit,TRUE
participant025,distractors1,colorredundant,green circle,setsize09,green,NA,five,circle,crit,TRUE
participant025,distractors2,colorredundant,green hexagon,setsize09,green,NA,three,hexagon,crit,TRUE
participant025,distractors2,colorredundant,green square,setsize09,green,NA,two,square,crit,TRUE
participant025,distractors3,colorredundant,blue circle,setsize09,blue,NA,seven,circle,crit,TRUE
participant025,distractors3,colorredundant,green pentagon,setsize09,green,NA,three,pentagon,crit,TRUE
participant025,distractors4,colorredundant,green pentagon,setsize09,green,NA,five,pentagon,crit,TRUE
participant025,distractors4,colorredundant,green square,setsize09,green,NA,nine,square,crit,TRUE
participant026,distractors0,colorredundant,blue square,setsize16,blue,NA,seven,square,crit,TRUE
participant026,distractors0,colorredundant,green pentagon,setsize16,green,NA,four,pentagon,crit,TRUE
participant026,distractors1,colorredundant,green circle,setsize16,green,NA,eight,circle,crit,TRUE
participant026,distractors1,colorredundant,green circle,setsize16,green,NA,nine,circle,crit,TRUE
participant026,distractors2,colorredundant,blue square,setsize16,blue,NA,twelve,square,crit,TRUE
participant026,distractors2,colorredundant,green hexagon,setsize16,green,NA,ten,hexagon,crit,TRUE
participant026,distractors3,colorredundant,green circle,setsize16,green,NA,sixteen,circle,crit,TRUE
participant026,distractors3,colorredundant,green square,setsize16,green,NA,two,square,crit,TRUE
participant026,distractors4,colorredundant,blue square,setsize16,blue,NA,four,square,crit,TRUE
participant026,distractors4,colorredundant,green hexagon,setsize16,green,NA,eight,hexagon,crit,TRUE
participant026,distractors0,colorredundant,blue circle,setsize03,blue,NA,three,circle,crit,TRUE
participant026,distractors0,colorredundant,blue square,setsize03,blue,NA,three,square,crit,TRUE
participant026,distractors1,colorredundant,blue hexagon,setsize03,blue,NA,two,hexagon,crit,TRUE
participant026,distractors1,colorredundant,blue square,setsize03,blue,NA,one,square,crit,TRUE
participant026,distractors0,colorredundant,blue pentagon,setsize06,blue,NA,three,pentagon,crit,TRUE
participant026,distractors0,colorredundant,hexagon,setsize06,green,NA,one,hexagon,crit,FALSE
participant026,distractors1,colorredundant,green pentagon,setsize06,green,NA,two,pentagon,crit,TRUE
participant026,distractors1,colorredundant,green square,setsize06,green,NA,six,square,crit,TRUE
participant026,distractors2,colorredundant,green circle,setsize06,green,NA,five,circle,crit,TRUE
participant026,distractors2,colorredundant,green hexagon,setsize06,green,NA,three,hexagon,crit,TRUE
participant026,distractors3,colorredundant,blue square,setsize06,blue,NA,one,square,crit,TRUE
participant026,distractors3,colorredundant,green square,setsize06,green,NA,five,square,crit,TRUE
participant026,distractors4,colorredundant,green circle,setsize06,green,NA,two,circle,crit,TRUE
participant026,distractors4,colorredundant,green square,setsize06,green,NA,five,square,crit,TRUE
participant026,distractors0,colorredundant,blue circle,setsize09,blue,NA,nine,circle,crit,TRUE
participant026,distractors0,colorredundant,blue square,setsize09,blue,NA,eight,square,crit,TRUE
participant026,distractors1,colorredundant,blue pentagon,setsize09,blue,NA,three,pentagon,crit,TRUE
participant026,distractors1,colorredundant,green square,setsize09,green,NA,two,square,crit,TRUE
participant026,distractors2,colorredundant,blue circle,setsize09,blue,NA,four,circle,crit,TRUE
participant026,distractors2,colorredundant,green hexagon,setsize09,green,NA,one,hexagon,crit,TRUE
participant026,distractors3,colorredundant,blue square,setsize09,blue,NA,five,square,crit,TRUE
participant026,distractors3,colorredundant,green hexagon,setsize09,green,NA,four,hexagon,crit,TRUE
participant026,distractors4,colorredundant,blue pentagon,setsize09,blue,NA,one,pentagon,crit,TRUE
participant026,distractors4,colorredundant,green pentagon,setsize09,green,NA,one,pentagon,crit,TRUE
participant027,distractors0,colorredundantlowfreq,teal pentagon,setsize16,teal,NA,thirteen,pentagon,crit,TRUE
participant027,distractors0,colorredundantlowfreq,teal square,setsize16,teal,NA,six,square,crit,TRUE
participant027,distractors1,colorredundantlowfreq,jade pentagon,setsize16,jade,NA,eight,pentagon,crit,TRUE
participant027,distractors1,colorredundantlowfreq,jade square,setsize16,jade,NA,eleven,square,crit,TRUE
participant027,distractors2,colorredundantlowfreq,teal circle,setsize16,teal,NA,five,circle,crit,TRUE
participant027,distractors2,colorredundantlowfreq,teal square,setsize16,teal,NA,six,square,crit,TRUE
participant027,distractors3,colorredundantlowfreq,jade hexagon,setsize16,jade,NA,five,hexagon,crit,TRUE
participant027,distractors3,colorredundantlowfreq,teal square,setsize16,teal,NA,two,square,crit,TRUE
participant027,distractors4,colorredundantlowfreq,jade hexagon,setsize16,jade,NA,one,hexagon,crit,TRUE
participant027,distractors4,colorredundantlowfreq,teal pentagon,setsize16,teal,NA,six,pentagon,crit,TRUE
participant027,distractors0,colorredundantlowfreq,jade hexagon,setsize03,jade,NA,one,hexagon,crit,TRUE
participant027,distractors0,colorredundantlowfreq,square,setsize03,teal,NA,three,square,crit,FALSE
participant027,distractors1,colorredundantlowfreq,jade hexagon,setsize03,jade,NA,two,hexagon,crit,TRUE
participant027,distractors1,colorredundantlowfreq,teal pentagon,setsize03,teal,NA,two,pentagon,crit,TRUE
participant027,distractors0,colorredundantlowfreq,jade hexagon,setsize06,jade,NA,three,hexagon,crit,TRUE
participant027,distractors0,colorredundantlowfreq,jade square,setsize06,jade,NA,two,square,crit,TRUE
participant027,distractors1,colorredundantlowfreq,jade square,setsize06,jade,NA,six,square,crit,TRUE
participant027,distractors1,colorredundantlowfreq,jade square,setsize06,jade,NA,two,square,crit,TRUE
participant027,distractors2,colorredundantlowfreq,jade circle,setsize06,jade,NA,four,circle,crit,TRUE
participant027,distractors2,colorredundantlowfreq,teal square,setsize06,teal,NA,three,square,crit,TRUE
participant027,distractors3,colorredundantlowfreq,teal pentagon,setsize06,teal,NA,six,pentagon,crit,TRUE
participant027,distractors3,colorredundantlowfreq,teal square,setsize06,teal,NA,three,square,crit,TRUE
participant027,distractors4,colorredundantlowfreq,teal circle,setsize06,teal,NA,two,circle,crit,TRUE
participant027,distractors4,colorredundantlowfreq,teal pentagon,setsize06,teal,NA,four,pentagon,crit,TRUE
participant027,distractors0,colorredundantlowfreq,jade hexagon,setsize09,jade,NA,nine,hexagon,crit,TRUE
participant027,distractors0,colorredundantlowfreq,teal circle,setsize09,teal,NA,six,circle,crit,TRUE
participant027,distractors1,colorredundantlowfreq,jade square,setsize09,jade,NA,eight,square,crit,TRUE
participant027,distractors1,colorredundantlowfreq,teal hexagon,setsize09,teal,NA,seven,hexagon,crit,TRUE
participant027,distractors2,colorredundantlowfreq,jade pentagon,setsize09,jade,NA,five,pentagon,crit,TRUE
participant027,distractors2,colorredundantlowfreq,teal hexagon,setsize09,teal,NA,four,hexagon,crit,TRUE
participant027,distractors3,colorredundantlowfreq,teal hexagon,setsize09,teal,NA,seven,hexagon,crit,TRUE
participant027,distractors3,colorredundantlowfreq,teal pentagon,setsize09,teal,NA,seven,pentagon,crit,TRUE
participant027,distractors4,colorredundantlowfreq,jade square,setsize09,jade,NA,six,square,crit,TRUE
participant027,distractors4,colorredundantlowfreq,teal pentagon,setsize09,teal,NA,nine,pentagon,crit,TRUE
participant028,distractors0,orientredundant,circle,setsize16,NA,horizontal,fourteen,circle,crit,FALSE
participant028,distractors0,orientredundant,pentagon,setsize16,NA,horizontal,three,pentagon,crit,FALSE
participant028,distractors1,orientredundant,hexagon,setsize16,NA,vertical,three,hexagon,crit,FALSE
participant028,distractors1,orientredundant,square,setsize16,NA,vertical,thirteen,square,crit,FALSE
participant028,distractors2,orientredundant,pentagon,setsize16,NA,vertical,one,pentagon,crit,FALSE
participant028,distractors2,orientredundant,square,setsize16,NA,vertical,twelve,square,crit,FALSE
participant028,distractors3,orientredundant,circle,setsize16,NA,horizontal,sixteen,circle,crit,FALSE
participant028,distractors3,orientredundant,pentagon,setsize16,NA,vertical,eleven,pentagon,crit,FALSE
participant028,distractors4,orientredundant,pentagon,setsize16,NA,horizontal,two,pentagon,crit,FALSE
participant028,distractors4,orientredundant,pentagon,setsize16,NA,vertical,two,pentagon,crit,FALSE
participant028,distractors0,orientredundant,circle,setsize03,NA,vertical,one,circle,crit,FALSE
participant028,distractors0,orientredundant,circle,setsize03,NA,horizontal,three,circle,crit,FALSE
participant028,distractors1,orientredundant,square,setsize03,NA,vertical,three,square,crit,FALSE
participant028,distractors1,orientredundant,square,setsize03,NA,vertical,two,square,crit,FALSE
participant028,distractors0,orientredundant,hexagon,setsize06,NA,horizontal,five,hexagon,crit,FALSE
participant028,distractors0,orientredundant,square,setsize06,NA,horizontal,six,square,crit,FALSE
participant028,distractors1,orientredundant,circle,setsize06,NA,horizontal,five,circle,crit,FALSE
participant028,distractors1,orientredundant,square,setsize06,NA,vertical,six,square,crit,FALSE
participant028,distractors2,orientredundant,circle,setsize06,NA,vertical,four,circle,crit,FALSE
participant028,distractors2,orientredundant,hexagon,setsize06,NA,vertical,five,hexagon,crit,FALSE
participant028,distractors3,orientredundant,hexagon,setsize06,NA,vertical,one,hexagon,crit,FALSE
participant028,distractors3,orientredundant,hexagon,setsize06,NA,horizontal,three,hexagon,crit,FALSE
participant028,distractors4,orientredundant,pentagon,setsize06,NA,vertical,three,pentagon,crit,FALSE
participant028,distractors4,orientredundant,square,setsize06,NA,vertical,two,square,crit,FALSE
participant028,distractors0,orientredundant,square,setsize09,NA,vertical,four,square,crit,FALSE
participant028,distractors0,orientredundant,square,setsize09,NA,vertical,three,square,crit,FALSE
participant028,distractors1,orientredundant,circle,setsize09,NA,vertical,seven,circle,crit,FALSE
participant028,distractors1,orientredundant,hexagon,setsize09,NA,horizontal,seven,hexagon,crit,FALSE
participant028,distractors2,orientredundant,hexagon,setsize09,NA,vertical,four,hexagon,crit,FALSE
participant028,distractors2,orientredundant,hexagon,setsize09,NA,horizontal,three,hexagon,crit,FALSE
participant028,distractors3,orientredundant,circle,setsize09,NA,vertical,seven,circle,crit,FALSE
participant028,distractors3,orientredundant,hexagon,setsize09,NA,horizontal,eight,hexagon,crit,FALSE
participant028,distractors4,orientredundant,circle,setsize09,NA,vertical,two,circle,crit,FALSE
participant028,distractors4,orientredundant,pentagon,setsize09,NA,horizontal,eight,pentagon,crit,FALSE
