participant,utc,list,dimension,phase,response,step
participant027,1724260184094,list3,metal,materialStaircase,metal,4
participant027,1724260184970,list3,metal,materialStaircase,metal,4
participant027,1724260185839,list3,metal,materialStaircase,metal,5
participant027,1724260186744,list3,metal,materialStaircase,wood,5
participant027,1724260187514,list3,metal,materialStaircase,metal,4
participant028,1724260375051,list3,wood,materialStaircase,metal,0
participant028,1724260377147,list3,wood,materialStaircase,metal,0
participant028,1724260378130,list3,metal,materialStaircase,wood,0
participant028,1724260379071,list3,metal,materialStaircase,wood,0
participant028,1724260382076,list3,metal,materialStaircase,metal,0
participant028,1724260383686,list3,metal,materialStaircase,metal,0
participant028,1724260385216,list3,metal,materialStaircase,metal,1
participant028,1724260386199,list3,wood,materialStaircase,wood,0
participant028,1724260387504,list3,metal,materialStaircase,metal,1
participant028,1724260388450,list3,wood,materialStaircase,wood,0
participant028,1724260389452,list3,wood,materialStaircase,wood,1
participant028,1724260390241,list3,wood,materialStaircase,wood,1
participant028,1724260391039,list3,wood,materialStaircase,wood,2
participant028,1724260391736,list3,wood,materialStaircase,wood,2
participant028,1724260392449,list3,wood,materialStaircase,wood,3
participant028,1724260393248,list3,metal,materialStaircase,metal,2
participant028,1724260394613,list3,wood,materialStaircase,wood,3
participant028,1724260396506,list3,wood,materialStaircase,wood,4
participant028,1724260397612,list3,wood,materialStaircase,wood,4
participant028,1724260398440,list3,wood,materialStaircase,wood,5
participant028,1724260399203,list3,metal,materialStaircase,metal,2
participant028,1724260400448,list3,wood,materialStaircase,wood,5
participant028,1724260401285,list3,metal,materialStaircase,metal,3
participant028,1724260402074,list3,metal,materialStaircase,metal,3
participant028,1724260404208,list3,metal,materialStaircase,metal,4
participant028,1724260406034,list3,metal,materialStaircase,metal,4
participant028,1724260406773,list3,metal,materialStaircase,metal,5
participant028,1724260408173,list3,wood,materialStaircase,wood,6
participant028,1724260409113,list3,metal,materialStaircase,wood,5
participant028,1724260411054,list3,wood,materialStaircase,metal,6
participant028,1724260413321,list3,metal,materialStaircase,metal,4
participant028,1724260414367,list3,metal,materialStaircase,metal,4
participant028,1724260415338,list3,wood,materialStaircase,metal,5
participant028,1724260416433,list3,wood,materialStaircase,metal,4
participant028,1724260418306,list3,wood,materialStaircase,metal,3
participant028,1724260419965,list3,metal,materialStaircase,wood,5
participant028,1724260421838,list3,metal,materialStaircase,wood,4
participant028,1724260422666,list3,metal,materialStaircase,metal,3
participant028,1724260424496,list3,wood,materialStaircase,wood,2
participant028,1724260425407,list3,wood,materialStaircase,wood,2
participant028,1724260426355,list3,wood,materialStaircase,wood,3
participant029,1724251176996,list1,metal,materialStaircase,metal,0
participant029,1724251177987,list1,wood,materialStaircase,wood,0
participant029,1724251178836,list1,wood,materialStaircase,wood,0
participant029,1724251179596,list1,wood,materialStaircase,wood,1
participant029,1724251180459,list1,metal,materialStaircase,metal,0
participant029,1724251181267,list1,metal,materialStaircase,metal,1
participant029,1724251182027,list1,metal,materialStaircase,metal,1
participant029,1724251182850,list1,metal,materialStaircase,metal,2
participant029,1724251183635,list1,metal,materialStaircase,metal,2
participant029,1724251184411,list1,metal,materialStaircase,metal,3
participant029,1724251185178,list1,metal,materialStaircase,metal,3
participant029,1724251186060,list1,wood,materialStaircase,wood,1
participant029,1724251187203,list1,metal,materialStaircase,metal,4
participant029,1724251188315,list1,wood,materialStaircase,wood,2
participant029,1724251189132,list1,wood,materialStaircase,wood,2
participant029,1724251190122,list1,wood,materialStaircase,wood,3
participant029,1724251190962,list1,metal,materialStaircase,wood,4
participant029,1724251191834,list1,wood,materialStaircase,wood,3
participant029,1724251192635,list1,wood,materialStaircase,wood,4
participant029,1724251193524,list1,wood,materialStaircase,wood,4
participant029,1724251194419,list1,wood,materialStaircase,wood,5
participant029,1724251195299,list1,metal,materialStaircase,metal,3
participant029,1724251196556,list1,wood,materialStaircase,metal,5
participant029,1724251197444,list1,metal,materialStaircase,metal,3
participant029,1724251198354,list1,metal,materialStaircase,wood,4
participant029,1724251199291,list1,wood,materialStaircase,wood,4
participant029,1724251200124,list1,wood,materialStaircase,wood,4
participant029,1724251201038,list1,metal,materialStaircase,metal,3
participant029,1724251201827,list1,metal,materialStaircase,metal,3
participant029,1724251202956,list1,wood,materialStaircase,wood,5
participant029,1724251203924,list1,wood,materialStaircase,wood,5
participant029,1724251204739,list1,wood,materialStaircase,metal,6
participant029,1724251205756,list1,wood,materialStaircase,metal,5
participant029,1724251206755,list1,wood,materialStaircase,wood,4
participant029,1724251207563,list1,wood,materialStaircase,wood,4
participant030,1724280138224,list4,wood,materialStaircase,wood,0
participant030,1724280139405,list4,wood,materialStaircase,wood,0
participant030,1724280140306,list4,metal,materialStaircase,metal,0
participant030,1724280142450,list4,wood,materialStaircase,wood,1
participant030,1724280143422,list4,metal,materialStaircase,metal,0
participant030,1724280144384,list4,wood,materialStaircase,wood,1
participant030,1724280145390,list4,wood,materialStaircase,wood,2
participant030,1724280146196,list4,metal,materialStaircase,metal,1
participant030,1724280147001,list4,metal,materialStaircase,metal,1
participant030,1724280147883,list4,wood,materialStaircase,wood,2
participant030,1724280148786,list4,wood,materialStaircase,wood,3
participant030,1724280149599,list4,metal,materialStaircase,metal,2
participant030,1724280150526,list4,wood,materialStaircase,wood,3
participant030,1724280151436,list4,metal,materialStaircase,metal,2
participant030,1724280152276,list4,metal,materialStaircase,metal,3
participant030,1724280153064,list4,wood,materialStaircase,metal,4
participant030,1724280154003,list4,metal,materialStaircase,metal,3
participant030,1724280154814,list4,metal,materialStaircase,metal,4
participant030,1724280155681,list4,wood,materialStaircase,wood,3
participant030,1724280156652,list4,metal,materialStaircase,metal,4
participant030,1724280157789,list4,wood,materialStaircase,wood,3
participant030,1724280158875,list4,wood,materialStaircase,metal,4
participant030,1724280159679,list4,wood,materialStaircase,metal,3
participant030,1724280160440,list4,metal,materialStaircase,metal,5
participant030,1724280161114,list4,wood,materialStaircase,metal,2
participant030,1724280161534,list4,wood,materialStaircase,wood,1
participant030,1724280162288,list4,metal,materialStaircase,wood,5
participant030,1724280163267,list4,metal,materialStaircase,metal,4
participant030,1724280164344,list4,wood,materialStaircase,wood,1
participant030,1724280165927,list4,metal,materialStaircase,wood,4
participant030,1724280166802,list4,metal,materialStaircase,metal,3
participant030,1724280167626,list4,metal,materialStaircase,metal,3
participant030,1724280168465,list4,metal,materialStaircase,metal,4
participant030,1724280169218,list4,metal,materialStaircase,metal,4
participant030,1724280170128,list4,metal,materialStaircase,metal,5
participant030,1724280170906,list4,metal,materialStaircase,metal,5
participant030,1724280171649,list4,metal,materialStaircase,metal,6
participant030,1724280172446,list4,metal,materialStaircase,metal,6
participant030,1724280173268,list4,metal,materialStaircase,wood,7
participant030,1724280174292,list4,metal,materialStaircase,metal,6
participant031,1724280831170,list4,metal,materialStaircase,metal,0
participant031,1724280832320,list4,metal,materialStaircase,metal,0
participant031,1724280833546,list4,wood,materialStaircase,wood,0
participant031,1724280834780,list4,metal,materialStaircase,metal,1
participant031,1724280835759,list4,metal,materialStaircase,metal,1
participant031,1724280837439,list4,wood,materialStaircase,wood,0
participant031,1724280840004,list4,wood,materialStaircase,wood,1
participant031,1724280841141,list4,wood,materialStaircase,wood,1
participant031,1724280842827,list4,wood,materialStaircase,wood,2
participant031,1724280843822,list4,metal,materialStaircase,metal,2
participant031,1724280844943,list4,metal,materialStaircase,metal,2
participant031,1724280846389,list4,metal,materialStaircase,metal,3
participant031,1724280847227,list4,metal,materialStaircase,metal,3
participant031,1724280848434,list4,metal,materialStaircase,metal,4
participant031,1724280849360,list4,wood,materialStaircase,wood,2
participant031,1724280850433,list4,wood,materialStaircase,wood,3
participant031,1724280851203,list4,wood,materialStaircase,wood,3
participant031,1724280851878,list4,wood,materialStaircase,wood,4
participant031,1724280852852,list4,wood,materialStaircase,wood,4
participant031,1724280853799,list4,wood,materialStaircase,metal,5
participant031,1724280855056,list4,wood,materialStaircase,metal,4
participant031,1724280857627,list4,metal,materialStaircase,metal,4
participant031,1724280858839,list4,wood,materialStaircase,wood,3
participant031,1724280862414,list4,metal,materialStaircase,metal,5
participant031,1724280940156,list4,wood,materialStaircase,metal,3
participant031,1724280945808,list4,metal,materialStaircase,metal,5
participant031,1724280946938,list4,wood,materialStaircase,wood,2
participant031,1724280947954,list4,wood,materialStaircase,wood,2
participant031,1724280949268,list4,wood,materialStaircase,wood,3
participant031,1724280950319,list4,metal,materialStaircase,wood,6
participant031,1724280951136,list4,wood,materialStaircase,wood,3
participant031,1724280952231,list4,metal,materialStaircase,metal,5
participant031,1724280952860,list4,wood,materialStaircase,wood,4
participant031,1724280953578,list4,metal,materialStaircase,wood,5
participant031,1724280954294,list4,wood,materialStaircase,wood,4
participant031,1724280955465,list4,wood,materialStaircase,metal,5
participant031,1724280956420,list4,wood,materialStaircase,wood,4
participant031,1724280957315,list4,metal,materialStaircase,metal,4
participant031,1724280958248,list4,metal,materialStaircase,metal,4
participant031,1724280959282,list4,metal,materialStaircase,wood,5
participant031,1724280960259,list4,metal,materialStaircase,metal,4
participant032,1724279924982,list4,wood,materialStaircase,wood,0
participant032,1724279925954,list4,metal,materialStaircase,metal,0
participant032,1724279926969,list4,metal,materialStaircase,metal,0
participant032,1724279928193,list4,wood,materialStaircase,wood,0
participant032,1724279929640,list4,metal,materialStaircase,metal,1
participant032,1724279930702,list4,wood,materialStaircase,wood,1
participant032,1724279931980,list4,wood,materialStaircase,wood,1
participant032,1724279933181,list4,metal,materialStaircase,metal,1
participant032,1724279934173,list4,metal,materialStaircase,metal,2
participant032,1724279935010,list4,metal,materialStaircase,metal,2
participant032,1724279935973,list4,wood,materialStaircase,wood,2
participant032,1724279936897,list4,metal,materialStaircase,metal,3
participant032,1724279937735,list4,metal,materialStaircase,metal,3
participant032,1724279938596,list4,metal,materialStaircase,metal,4
participant032,1724279939431,list4,wood,materialStaircase,metal,2
participant032,1724279941037,list4,wood,materialStaircase,wood,1
participant032,1724279942060,list4,metal,materialStaircase,metal,4
participant032,1724279942934,list4,wood,materialStaircase,wood,1
participant032,1724279944175,list4,wood,materialStaircase,wood,2
participant032,1724279945146,list4,wood,materialStaircase,wood,2
